"NPOT.per.yr","Site.name","Season","corr_spearman","Memo"
3,"11274000","Annual",0.607508,"OK"
1,"11274500","SON",NA,"nyr.Nevents.over.zero<5"
1,"11274500","DJF",0.770011,"OK"
1,"11274500","MAM",0.538332,"OK"
1,"11274500","JJA",NA,"nyr.Nevents.over.zero<5"
1,"11274500","Annual",0.845472,"OK"
2,"11274500","SON",NA,"nyr.Nevents.over.zero<5"
2,"11274500","DJF",0.755051,"OK"
2,"11274500","MAM",0.755063,"OK"
2,"11274500","JJA",NA,"nyr.Nevents.over.zero<5"
2,"11274500","Annual",0.808143,"OK"
3,"11274500","SON",0.763609,"OK"
3,"11274500","DJF",0.722132,"OK"
3,"11274500","MAM",0.845865,"OK"
3,"11274500","JJA",NA,"nyr.Nevents.over.zero<5"
3,"11274500","Annual",0.849883,"OK"
1,"11274630","SON",NA,"nyr.Nevents.over.zero<5"
1,"11274630","DJF",0.754649,"OK"
1,"11274630","MAM",0.679685,"OK"
1,"11274630","JJA",NA,"nyr.Nevents.over.zero<5"
1,"11274630","Annual",0.846326,"OK"
2,"11274630","SON",NA,"nyr.Nevents.over.zero<5"
2,"11274630","DJF",0.759323,"OK"
2,"11274630","MAM",0.619585,"OK"
2,"11274630","JJA",NA,"nyr.Nevents.over.zero<5"
2,"11274630","Annual",0.812926,"OK"
3,"11274630","SON",0.778819,"OK"
3,"11274630","DJF",0.703076,"OK"
3,"11274630","MAM",0.67726,"OK"
3,"11274630","JJA",NA,"nyr.Nevents.over.zero<5"
3,"11274630","Annual",0.805221,"OK"
1,"11276500","SON",NA,"nyr.Nevents.over.zero<5"
1,"11276500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"11276500","MAM",0.356522,"OK"
1,"11276500","JJA",0.537433,"OK"
1,"11276500","Annual",0.588187,"OK"
2,"11276500","SON",NA,"nyr.Nevents.over.zero<5"
2,"11276500","DJF",0.594353,"OK"
2,"11276500","MAM",0.207052,"OK"
2,"11276500","JJA",0.607863,"OK"
2,"11276500","Annual",0.627781,"OK"
3,"11276500","SON",NA,"all.modeled.values.are.the.same"
3,"11276500","DJF",0.571795,"OK"
3,"11276500","MAM",0.456857,"OK"
3,"11276500","JJA",0.456116,"OK"
3,"11276500","Annual",0.551294,"OK"
1,"11276600","SON",NA,"nyr.Nevents.over.zero<5"
1,"11276600","DJF",NA,"nyr.Nevents.over.zero<5"
1,"11276600","MAM",0.408625,"OK"
1,"11276600","JJA",0.535425,"OK"
1,"11276600","Annual",0.731115,"OK"
2,"11276600","SON",NA,"nyr.Nevents.over.zero<5"
2,"11276600","DJF",0.713796,"OK"
2,"11276600","MAM",0.437412,"OK"
2,"11276600","JJA",0.559561,"OK"
2,"11276600","Annual",0.712087,"OK"
3,"11276600","SON",NA,"nyr.Nevents.over.zero<5"
3,"11276600","DJF",0.757761,"OK"
3,"11276600","MAM",0.485051,"OK"
3,"11276600","JJA",0.296493,"OK"
3,"11276600","Annual",0.747915,"OK"
1,"11276900","SON",NA,"nyr.Nevents.over.zero<5"
1,"11276900","DJF",NA,"nyr.Nevents.over.zero<5"
1,"11276900","MAM",0.404243,"OK"
1,"11276900","JJA",0.547242,"OK"
1,"11276900","Annual",0.704992,"OK"
2,"11276900","SON",NA,"nyr.Nevents.over.zero<5"
2,"11276900","DJF",0.81615,"OK"
2,"11276900","MAM",0.426876,"OK"
2,"11276900","JJA",0.481534,"OK"
2,"11276900","Annual",0.61789,"OK"
3,"11276900","SON",NA,"nyr.Nevents.over.zero<5"
3,"11276900","DJF",0.710869,"OK"
3,"11276900","MAM",0.47041,"OK"
3,"11276900","JJA",0.347269,"OK"
3,"11276900","Annual",0.680331,"OK"
1,"11277300","SON",NA,"nyr.Nevents.over.zero<5"
1,"11277300","DJF",0.424642,"OK"
1,"11277300","MAM",NA,"all.modeled.values.are.the.same"
1,"11277300","JJA",0.518309,"OK"
1,"11277300","Annual",0.589985,"OK"
2,"11277300","SON",NA,"all.modeled.values.are.the.same"
2,"11277300","DJF",0.138114,"OK"
2,"11277300","MAM",NA,"all.modeled.values.are.the.same"
2,"11277300","JJA",0.444168,"OK"
2,"11277300","Annual",0.545309,"OK"
3,"11277300","SON",NA,"all.modeled.values.are.the.same"
3,"11277300","DJF",0.637016,"OK"
3,"11277300","MAM",0.473952,"OK"
3,"11277300","JJA",0.344974,"OK"
3,"11277300","Annual",0.666562,"OK"
1,"11278000","SON",0.770685,"OK"
1,"11278000","DJF",0.535674,"OK"
1,"11278000","MAM",0.638485,"OK"
1,"11278000","JJA",0.468305,"OK"
1,"11278000","Annual",0.771739,"OK"
2,"11278000","SON",0.416697,"OK"
2,"11278000","DJF",0.610999,"OK"
2,"11278000","MAM",0.693095,"OK"
2,"11278000","JJA",0.414288,"OK"
2,"11278000","Annual",0.745097,"OK"
3,"11278000","SON",0.465482,"OK"
3,"11278000","DJF",0.694506,"OK"
3,"11278000","MAM",0.341612,"OK"
3,"11278000","JJA",0.50914,"OK"
3,"11278000","Annual",0.709197,"OK"
1,"11278300","SON",NA,"nyr.Nevents.over.zero<5"
1,"11278300","DJF",0.516263,"OK"
1,"11278300","MAM",0.59828,"OK"
1,"11278300","JJA",0.542465,"OK"
1,"11278300","Annual",0.724936,"OK"
2,"11278300","SON",0.256436,"OK"
2,"11278300","DJF",0.592624,"OK"
2,"11278300","MAM",0.564421,"OK"
2,"11278300","JJA",0.606199,"OK"
2,"11278300","Annual",0.781782,"OK"
3,"11278300","SON",0.237624,"OK"
3,"11278300","DJF",0.671681,"OK"
3,"11278300","MAM",0.716035,"OK"
3,"11278300","JJA",0.478661,"OK"
3,"11278300","Annual",0.767214,"OK"
1,"11278400","SON",0.769547,"OK"
1,"11278400","DJF",0.536164,"OK"
1,"11278400","MAM",0.571676,"OK"
1,"11278400","JJA",0.398957,"OK"
1,"11278400","Annual",0.798362,"OK"
2,"11278400","SON",0.808212,"OK"
2,"11278400","DJF",0.690496,"OK"
2,"11278400","MAM",0.683569,"OK"
2,"11278400","JJA",0.654715,"OK"
2,"11278400","Annual",0.819217,"OK"
3,"11278400","SON",0.747881,"OK"
3,"11278400","DJF",0.746113,"OK"
3,"11278400","MAM",0.633925,"OK"
3,"11278400","JJA",0.524704,"OK"
3,"11278400","Annual",0.85303,"OK"
1,"11284400","SON",NA,"nyr.Nevents.over.zero<5"
1,"11284400","DJF",0.7358,"OK"
1,"11284400","MAM",0.560613,"OK"
1,"11284400","JJA",NA,"nyr.Nevents.over.zero<5"
1,"11284400","Annual",0.847983,"OK"
2,"11284400","SON",NA,"nyr.Nevents.over.zero<5"
2,"11284400","DJF",0.82938,"OK"
2,"11284400","MAM",0.619975,"OK"
2,"11284400","JJA",NA,"nyr.Nevents.over.zero<5"
2,"11284400","Annual",0.827754,"OK"
3,"11284400","SON",NA,"nyr.Nevents.over.zero<5"
3,"11284400","DJF",0.782521,"OK"
3,"11284400","MAM",0.887721,"OK"
3,"11284400","JJA",NA,"nyr.Nevents.over.zero<5"
3,"11284400","Annual",0.861755,"OK"
1,"11289650","SON",NA,"nyr.Nevents.over.zero<5"
1,"11289650","DJF",0.361268,"OK"
1,"11289650","MAM",0.733121,"OK"
1,"11289650","JJA",0.572215,"OK"
1,"11289650","Annual",0.756233,"OK"
2,"11289650","SON",0.184882,"OK"
2,"11289650","DJF",0.416698,"OK"
2,"11289650","MAM",0.767601,"OK"
2,"11289650","JJA",0.61156,"OK"
2,"11289650","Annual",0.627959,"OK"
3,"11289650","SON",0.526508,"OK"
3,"11289650","DJF",0.374674,"OK"
3,"11289650","MAM",0.769459,"OK"
3,"11289650","JJA",0.579694,"OK"
3,"11289650","Annual",0.674786,"OK"
1,"11289651","SON",NA,"nyr.Nevents.over.zero<5"
1,"11289651","DJF",0.523282,"OK"
1,"11289651","MAM",0.714909,"OK"
1,"11289651","JJA",0.538256,"OK"
1,"11289651","Annual",0.732743,"OK"
2,"11289651","SON",0.24121,"OK"
2,"11289651","DJF",0.39305,"OK"
2,"11289651","MAM",0.651166,"OK"
2,"11289651","JJA",0.388804,"OK"
2,"11289651","Annual",0.685607,"OK"
3,"11289651","SON",0.415219,"OK"
3,"11289651","DJF",0.452897,"OK"
3,"11289651","MAM",0.496379,"OK"
3,"11289651","JJA",0.294822,"OK"
3,"11289651","Annual",0.701283,"OK"
1,"11290000","SON",NA,"nyr.Nevents.over.zero<5"
1,"11290000","DJF",0.554062,"OK"
1,"11290000","MAM",0.637597,"OK"
1,"11290000","JJA",0.40286,"OK"
1,"11290000","Annual",0.799361,"OK"
2,"11290000","SON",0.507626,"OK"
2,"11290000","DJF",0.57683,"OK"
2,"11290000","MAM",0.656739,"OK"
2,"11290000","JJA",0.521436,"OK"
2,"11290000","Annual",0.770095,"OK"
3,"11290000","SON",0.094131,"OK"
3,"11290000","DJF",0.496969,"OK"
3,"11290000","MAM",0.6606,"OK"
3,"11290000","JJA",0.586932,"OK"
3,"11290000","Annual",0.728735,"OK"
1,"11292000","SON",NA,"nyr.Nevents.over.zero<5"
1,"11292000","DJF",NA,"nyr.Nevents.over.zero<5"
1,"11292000","MAM",0.010055,"OK"
1,"11292000","JJA",0.500449,"OK"
1,"11292000","Annual",0.673181,"OK"
2,"11292000","SON",0.561084,"OK"
2,"11292000","DJF",NA,"all.modeled.values.are.the.same"
2,"11292000","MAM",0.358203,"OK"
2,"11292000","JJA",0.611475,"OK"
2,"11292000","Annual",0.721626,"OK"
3,"11292000","SON",0.378982,"OK"
3,"11292000","DJF",0.401816,"OK"
3,"11292000","MAM",NA,"all.modeled.values.are.the.same"
3,"11292000","JJA",0.525548,"OK"
3,"11292000","Annual",0.575699,"OK"
1,"11292700","SON",NA,"nyr.Nevents.over.zero<5"
1,"11292700","DJF",0.653238,"OK"
1,"11292700","MAM",0.551652,"OK"
1,"11292700","JJA",0.511194,"OK"
1,"11292700","Annual",0.834995,"OK"
2,"11292700","SON",NA,"nyr.Nevents.over.zero<5"
2,"11292700","DJF",0.665178,"OK"
2,"11292700","MAM",0.698024,"OK"
2,"11292700","JJA",0.580988,"OK"
2,"11292700","Annual",0.811751,"OK"
3,"11292700","SON",NA,"nyr.Nevents.over.zero<5"
3,"11292700","DJF",0.612477,"OK"
3,"11292700","MAM",0.714491,"OK"
3,"11292700","JJA",0.642905,"OK"
3,"11292700","Annual",0.870301,"OK"
1,"11292820","SON",NA,"all.modeled.values.are.the.same"
1,"11292820","DJF",0.375535,"OK"
1,"11292820","MAM",0.237453,"OK"
1,"11292820","JJA",NA,"all.modeled.values.are.the.same"
1,"11292820","Annual",0.352028,"OK"
2,"11292820","SON",0.254929,"OK"
2,"11292820","DJF",NA,"all.modeled.values.are.the.same"
2,"11292820","MAM",0.390947,"OK"
2,"11292820","JJA",0.449624,"OK"
2,"11292820","Annual",0.323871,"OK"
3,"11292820","SON",NA,"all.modeled.values.are.the.same"
3,"11292820","DJF",NA,"all.modeled.values.are.the.same"
3,"11292820","MAM",0.405863,"OK"
3,"11292820","JJA",0.207744,"OK"
3,"11292820","Annual",0.147531,"OK"
1,"11292860","SON",NA,"nyr.Nevents.over.zero<5"
1,"11292860","DJF",NA,"nyr.Nevents.over.zero<5"
1,"11292860","MAM",0.26839,"OK"
1,"11292860","JJA",0.160083,"OK"
1,"11292860","Annual",0.530292,"OK"
2,"11292860","SON",0.359707,"OK"
2,"11292860","DJF",0.421075,"OK"
2,"11292860","MAM",0.566769,"OK"
2,"11292860","JJA",0.406766,"OK"
2,"11292860","Annual",0.653548,"OK"
3,"11292860","SON",0.292343,"OK"
3,"11292860","DJF",0.416573,"OK"
3,"11292860","MAM",0.585798,"OK"
3,"11292860","JJA",0.310323,"OK"
3,"11292860","Annual",0.625719,"OK"
1,"11292900","SON",NA,"nyr.Nevents.over.zero<5"
1,"11292900","DJF",0.308727,"OK"
1,"11292900","MAM",0.609359,"OK"
1,"11292900","JJA",0.642436,"OK"
1,"11292900","Annual",0.812881,"OK"
2,"11292900","SON",NA,"nyr.Nevents.over.zero<5"
2,"11292900","DJF",0.63264,"OK"
2,"11292900","MAM",0.637292,"OK"
2,"11292900","JJA",0.635168,"OK"
2,"11292900","Annual",0.818016,"OK"
3,"11292900","SON",0.274255,"OK"
3,"11292900","DJF",0.792042,"OK"
3,"11292900","MAM",0.765679,"OK"
3,"11292900","JJA",0.57165,"OK"
3,"11292900","Annual",0.782615,"OK"
1,"11292901","SON",NA,"nyr.Nevents.over.zero<5"
1,"11292901","DJF",NA,"nyr.Nevents.over.zero<5"
1,"11292901","MAM",0.537213,"OK"
1,"11292901","JJA",0.405641,"OK"
1,"11292901","Annual",0.763107,"OK"
2,"11292901","SON",NA,"nyr.Nevents.over.zero<5"
2,"11292901","DJF",NA,"nyr.Nevents.over.zero<5"
2,"11292901","MAM",0.627481,"OK"
2,"11292901","JJA",0.542946,"OK"
2,"11292901","Annual",0.753575,"OK"
3,"11292901","SON",0.349659,"OK"
3,"11292901","DJF",0.345543,"OK"
3,"11292901","MAM",0.745755,"OK"
3,"11292901","JJA",0.51897,"OK"
3,"11292901","Annual",0.827015,"OK"
1,"11293580","SON",NA,"nyr.Nevents.over.zero<5"
1,"11293580","DJF",NA,"nyr.Nevents.over.zero<5"
1,"11293580","MAM",0.708341,"OK"
1,"11293580","JJA",0.235627,"OK"
1,"11293580","Annual",0.703887,"OK"
2,"11293580","SON",NA,"nyr.Nevents.over.zero<5"
2,"11293580","DJF",0.622037,"OK"
2,"11293580","MAM",0.813183,"OK"
2,"11293580","JJA",0.484334,"OK"
2,"11293580","Annual",0.812027,"OK"
3,"11293580","SON",NA,"nyr.Nevents.over.zero<5"
3,"11293580","DJF",0.622037,"OK"
3,"11293580","MAM",0.733657,"OK"
3,"11293580","JJA",0.356707,"OK"
3,"11293580","Annual",0.917131,"OK"
1,"11293600","SON",NA,"nyr.Nevents.over.zero<5"
1,"11293600","DJF",NA,"nyr.Nevents.over.zero<5"
1,"11293600","MAM",0.441799,"OK"
1,"11293600","JJA",0.28061,"OK"
1,"11293600","Annual",0.671207,"OK"
2,"11293600","SON",-0.069815,"OK"
2,"11293600","DJF",0.428804,"OK"
2,"11293600","MAM",0.386134,"OK"
2,"11293600","JJA",0.570603,"OK"
2,"11293600","Annual",0.637725,"OK"
3,"11293600","SON",NA,"all.modeled.values.are.the.same"
3,"11293600","DJF",0.520384,"OK"
3,"11293600","MAM",0.504992,"OK"
3,"11293600","JJA",0.4821,"OK"
3,"11293600","Annual",0.623093,"OK"
1,"11294000","SON",NA,"nyr.Nevents.over.zero<5"
1,"11294000","DJF",0.31232,"OK"
1,"11294000","MAM",0.437216,"OK"
1,"11294000","JJA",0.297461,"OK"
1,"11294000","Annual",0.789536,"OK"
2,"11294000","SON",NA,"all.modeled.values.are.the.same"
2,"11294000","DJF",0.528209,"OK"
2,"11294000","MAM",0.607154,"OK"
2,"11294000","JJA",0.487241,"OK"
2,"11294000","Annual",0.727525,"OK"
3,"11294000","SON",NA,"all.modeled.values.are.the.same"
3,"11294000","DJF",0.515,"OK"
3,"11294000","MAM",0.67624,"OK"
3,"11294000","JJA",0.406383,"OK"
3,"11294000","Annual",0.756275,"OK"
1,"11294500","SON",NA,"nyr.Nevents.over.zero<5"
1,"11294500","DJF",0.620678,"OK"
1,"11294500","MAM",0.566999,"OK"
1,"11294500","JJA",NA,"nyr.Nevents.over.zero<5"
1,"11294500","Annual",0.666485,"OK"
2,"11294500","SON",0.804748,"OK"
2,"11294500","DJF",0.698204,"OK"
2,"11294500","MAM",0.777224,"OK"
2,"11294500","JJA",0.38542,"OK"
2,"11294500","Annual",0.842514,"OK"
3,"11294500","SON",0.635945,"OK"
3,"11294500","DJF",0.732222,"OK"
3,"11294500","MAM",0.769,"OK"
3,"11294500","JJA",0.34557,"OK"
3,"11294500","Annual",0.839365,"OK"
1,"11295210","SON",NA,"nyr.Nevents.over.zero<5"
1,"11295210","DJF",NA,"nyr.Nevents.over.zero<5"
1,"11295210","MAM",0.319068,"OK"
1,"11295210","JJA",NA,"nyr.Nevents.over.zero<5"
1,"11295210","Annual",0.299054,"OK"
2,"11295210","SON",NA,"nyr.Nevents.over.zero<5"
2,"11295210","DJF",0.261715,"OK"
2,"11295210","MAM",0.696717,"OK"
2,"11295210","JJA",-0.07729,"OK"
2,"11295210","Annual",0.559412,"OK"
3,"11295210","SON",NA,"nyr.Nevents.over.zero<5"
3,"11295210","DJF",0.63291,"OK"
3,"11295210","MAM",0.756722,"OK"
3,"11295210","JJA",0.467506,"OK"
3,"11295210","Annual",0.6948,"OK"
1,"11295230","SON",NA,"nyr.Nevents.over.zero<5"
1,"11295230","DJF",0.602931,"OK"
1,"11295230","MAM",0.406137,"OK"
1,"11295230","JJA",NA,"nyr.Nevents.over.zero<5"
1,"11295230","Annual",0.849293,"OK"
2,"11295230","SON",NA,"nyr.Nevents.over.zero<5"
2,"11295230","DJF",0.804851,"OK"
2,"11295230","MAM",0.724611,"OK"
2,"11295230","JJA",NA,"nyr.Nevents.over.zero<5"
2,"11295230","Annual",0.718896,"OK"
3,"11295230","SON",NA,"nyr.Nevents.over.zero<5"
3,"11295230","DJF",0.616999,"OK"
3,"11295230","MAM",0.875345,"OK"
3,"11295230","JJA",0.616892,"OK"
3,"11295230","Annual",0.822147,"OK"
1,"11295250","SON",NA,"nyr.Nevents.over.zero<5"
1,"11295250","DJF",0.450945,"OK"
1,"11295250","MAM",0.334215,"OK"
1,"11295250","JJA",NA,"nyr.Nevents.over.zero<5"
1,"11295250","Annual",0.507263,"OK"
2,"11295250","SON",NA,"nyr.Nevents.over.zero<5"
2,"11295250","DJF",0.406701,"OK"
2,"11295250","MAM",0.779305,"OK"
2,"11295250","JJA",0.387561,"OK"
2,"11295250","Annual",0.797169,"OK"
3,"11295250","SON",NA,"nyr.Nevents.over.zero<5"
3,"11295250","DJF",0.679568,"OK"
3,"11295250","MAM",0.780779,"OK"
3,"11295250","JJA",0.446599,"OK"
3,"11295250","Annual",0.803528,"OK"
1,"11295270","SON",NA,"nyr.Nevents.over.zero<5"
1,"11295270","DJF",0.695153,"OK"
1,"11295270","MAM",0.615963,"OK"
1,"11295270","JJA",NA,"nyr.Nevents.over.zero<5"
1,"11295270","Annual",0.696209,"OK"
2,"11295270","SON",NA,"nyr.Nevents.over.zero<5"
2,"11295270","DJF",0.692755,"OK"
2,"11295270","MAM",0.60086,"OK"
2,"11295270","JJA",0.47605,"OK"
2,"11295270","Annual",0.757735,"OK"
3,"11295270","SON",0.579509,"OK"
3,"11295270","DJF",0.564622,"OK"
3,"11295270","MAM",0.828452,"OK"
3,"11295270","JJA",0.399094,"OK"
3,"11295270","Annual",0.802604,"OK"
1,"11295300","SON",NA,"nyr.Nevents.over.zero<5"
1,"11295300","DJF",0.696165,"OK"
1,"11295300","MAM",0.648388,"OK"
1,"11295300","JJA",NA,"nyr.Nevents.over.zero<5"
1,"11295300","Annual",0.717975,"OK"
2,"11295300","SON",NA,"nyr.Nevents.over.zero<5"
2,"11295300","DJF",0.732642,"OK"
2,"11295300","MAM",0.716151,"OK"
2,"11295300","JJA",0.358423,"OK"
2,"11295300","Annual",0.710895,"OK"
3,"11295300","SON",0.599688,"OK"
3,"11295300","DJF",0.688039,"OK"
3,"11295300","MAM",0.857991,"OK"
3,"11295300","JJA",0.485638,"OK"
3,"11295300","Annual",0.82615,"OK"
1,"11296500","SON",NA,"nyr.Nevents.over.zero<5"
1,"11296500","DJF",0.230879,"OK"
1,"11296500","MAM",0.331953,"OK"
1,"11296500","JJA",0.321757,"OK"
1,"11296500","Annual",0.764155,"OK"
2,"11296500","SON",NA,"nyr.Nevents.over.zero<5"
2,"11296500","DJF",0.155948,"OK"
2,"11296500","MAM",0.169733,"OK"
2,"11296500","JJA",0.54427,"OK"
2,"11296500","Annual",0.637105,"OK"
3,"11296500","SON",0.763609,"OK"
3,"11296500","DJF",0.552795,"OK"
3,"11296500","MAM",0.242103,"OK"
3,"11296500","JJA",0.55349,"OK"
3,"11296500","Annual",0.652955,"OK"
1,"11297500","SON",NA,"nyr.Nevents.over.zero<5"
1,"11297500","DJF",0.416866,"OK"
1,"11297500","MAM",NA,"all.modeled.values.are.the.same"
1,"11297500","JJA",0.279104,"OK"
1,"11297500","Annual",0.608306,"OK"
2,"11297500","SON",NA,"all.modeled.values.are.the.same"
2,"11297500","DJF",0.609875,"OK"
2,"11297500","MAM",NA,"all.modeled.values.are.the.same"
2,"11297500","JJA",0.243244,"OK"
2,"11297500","Annual",0.518619,"OK"
3,"11297500","SON",NA,"all.modeled.values.are.the.same"
3,"11297500","DJF",0.471634,"OK"
3,"11297500","MAM",NA,"all.modeled.values.are.the.same"
3,"11297500","JJA",NA,"all.modeled.values.are.the.same"
3,"11297500","Annual",0.308015,"OK"
1,"11298000","SON",NA,"nyr.Nevents.over.zero<5"
1,"11298000","DJF",0.456636,"OK"
1,"11298000","MAM",0.599375,"OK"
1,"11298000","JJA",0.44848,"OK"
1,"11298000","Annual",0.777378,"OK"
2,"11298000","SON",NA,"nyr.Nevents.over.zero<5"
2,"11298000","DJF",0.540769,"OK"
2,"11298000","MAM",0.629533,"OK"
2,"11298000","JJA",0.399104,"OK"
2,"11298000","Annual",0.751509,"OK"
3,"11298000","SON",NA,"nyr.Nevents.over.zero<5"
3,"11298000","DJF",0.620431,"OK"
3,"11298000","MAM",0.531334,"OK"
3,"11298000","JJA",0.546306,"OK"
3,"11298000","Annual",0.796917,"OK"
1,"11299600","SON",NA,"nyr.Nevents.over.zero<5"
1,"11299600","DJF",0.781819,"OK"
1,"11299600","MAM",0.632068,"OK"
1,"11299600","JJA",NA,"nyr.Nevents.over.zero<5"
1,"11299600","Annual",0.831473,"OK"
2,"11299600","SON",NA,"nyr.Nevents.over.zero<5"
2,"11299600","DJF",0.844225,"OK"
2,"11299600","MAM",0.464698,"OK"
2,"11299600","JJA",NA,"nyr.Nevents.over.zero<5"
2,"11299600","Annual",0.83015,"OK"
3,"11299600","SON",NA,"nyr.Nevents.over.zero<5"
3,"11299600","DJF",0.818618,"OK"
3,"11299600","MAM",0.748771,"OK"
3,"11299600","JJA",NA,"nyr.Nevents.over.zero<5"
3,"11299600","Annual",0.783817,"OK"
1,"11299996","SON",NA,"nyr.Nevents.over.zero<5"
1,"11299996","DJF",NA,"nyr.Nevents.over.zero<5"
1,"11299996","MAM",0.347698,"OK"
1,"11299996","JJA",0.177958,"OK"
1,"11299996","Annual",0.661515,"OK"
2,"11299996","SON",NA,"all.modeled.values.are.the.same"
2,"11299996","DJF",NA,"all.modeled.values.are.the.same"
2,"11299996","MAM",NA,"all.modeled.values.are.the.same"
2,"11299996","JJA",NA,"all.modeled.values.are.the.same"
2,"11299996","Annual",NA,"all.modeled.values.are.the.same"
3,"11299996","SON",NA,"all.modeled.values.are.the.same"
3,"11299996","DJF",NA,"all.modeled.values.are.the.same"
3,"11299996","MAM",NA,"all.modeled.values.are.the.same"
3,"11299996","JJA",NA,"all.modeled.values.are.the.same"
3,"11299996","Annual",NA,"all.modeled.values.are.the.same"
1,"11302000","SON",NA,"nyr.Nevents.over.zero<5"
1,"11302000","DJF",0.333371,"OK"
1,"11302000","MAM",0.529781,"OK"
1,"11302000","JJA",0.401095,"OK"
1,"11302000","Annual",0.680899,"OK"
2,"11302000","SON",NA,"nyr.Nevents.over.zero<5"
2,"11302000","DJF",0.577947,"OK"
2,"11302000","MAM",0.64429,"OK"
2,"11302000","JJA",0.323449,"OK"
2,"11302000","Annual",0.627685,"OK"
3,"11302000","SON",-0.068318,"OK"
3,"11302000","DJF",0.59897,"OK"
3,"11302000","MAM",0.327484,"OK"
3,"11302000","JJA",0.349152,"OK"
3,"11302000","Annual",0.538034,"OK"
1,"11303000","SON",NA,"nyr.Nevents.over.zero<5"
1,"11303000","DJF",0.375875,"OK"
1,"11303000","MAM",0.523362,"OK"
1,"11303000","JJA",0.454912,"OK"
1,"11303000","Annual",0.638304,"OK"
2,"11303000","SON",NA,"nyr.Nevents.over.zero<5"
2,"11303000","DJF",0.694222,"OK"
2,"11303000","MAM",0.638371,"OK"
2,"11303000","JJA",0.374005,"OK"
2,"11303000","Annual",0.654349,"OK"
3,"11303000","SON",0.296093,"OK"
3,"11303000","DJF",0.619821,"OK"
3,"11303000","MAM",0.49844,"OK"
3,"11303000","JJA",0.383383,"OK"
3,"11303000","Annual",0.65971,"OK"
1,"11303500","SON",NA,"nyr.Nevents.over.zero<5"
1,"11303500","DJF",0.683924,"OK"
1,"11303500","MAM",0.532057,"OK"
1,"11303500","JJA",0.2801,"OK"
1,"11303500","Annual",0.776035,"OK"
2,"11303500","SON",0.16461,"OK"
2,"11303500","DJF",0.632051,"OK"
2,"11303500","MAM",0.49794,"OK"
2,"11303500","JJA",0.241102,"OK"
2,"11303500","Annual",0.671305,"OK"
3,"11303500","SON",0.162932,"OK"
3,"11303500","DJF",0.405123,"OK"
3,"11303500","MAM",0.373009,"OK"
3,"11303500","JJA",0.1748,"OK"
3,"11303500","Annual",0.594024,"OK"
1,"11313510","SON",-0.063653,"OK"
1,"11313510","DJF",NA,"nyr.Nevents.over.zero<5"
1,"11313510","MAM",NA,"all.modeled.values.are.the.same"
1,"11313510","JJA",NA,"all.modeled.values.are.the.same"
1,"11313510","Annual",NA,"all.modeled.values.are.the.same"
2,"11313510","SON",0.060686,"OK"
2,"11313510","DJF",NA,"all.modeled.values.are.the.same"
2,"11313510","MAM",NA,"all.modeled.values.are.the.same"
2,"11313510","JJA",NA,"all.modeled.values.are.the.same"
2,"11313510","Annual",0.195121,"OK"
3,"11313510","SON",0.287937,"OK"
3,"11313510","DJF",NA,"all.modeled.values.are.the.same"
3,"11313510","MAM",NA,"all.modeled.values.are.the.same"
3,"11313510","JJA",0.283797,"OK"
3,"11313510","Annual",0.190143,"OK"
1,"11314500","SON",NA,"nyr.Nevents.over.zero<5"
1,"11314500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"11314500","MAM",0.446508,"OK"
1,"11314500","JJA",0.493907,"OK"
1,"11314500","Annual",0.816074,"OK"
2,"11314500","SON",NA,"nyr.Nevents.over.zero<5"
2,"11314500","DJF",0.381215,"OK"
2,"11314500","MAM",0.555508,"OK"
2,"11314500","JJA",0.557553,"OK"
2,"11314500","Annual",0.746581,"OK"
3,"11314500","SON",0.422781,"OK"
3,"11314500","DJF",0.592247,"OK"
3,"11314500","MAM",0.62783,"OK"
3,"11314500","JJA",0.53558,"OK"
3,"11314500","Annual",0.805328,"OK"
1,"11315000","SON",0.681005,"OK"
1,"11315000","DJF",0.384625,"OK"
1,"11315000","MAM",0.451182,"OK"
1,"11315000","JJA",0.146009,"OK"
1,"11315000","Annual",0.711427,"OK"
2,"11315000","SON",0.504651,"OK"
2,"11315000","DJF",0.51595,"OK"
2,"11315000","MAM",0.7103,"OK"
2,"11315000","JJA",0.389175,"OK"
2,"11315000","Annual",0.775113,"OK"
3,"11315000","SON",0.589945,"OK"
3,"11315000","DJF",0.556643,"OK"
3,"11315000","MAM",0.626928,"OK"
3,"11315000","JJA",0.446726,"OK"
3,"11315000","Annual",0.838425,"OK"
1,"11316610","SON",0.401923,"OK"
1,"11316610","DJF",0.587049,"OK"
1,"11316610","MAM",0.440658,"OK"
1,"11316610","JJA",NA,"nyr.Nevents.over.zero<5"
1,"11316610","Annual",0.525343,"OK"
2,"11316610","SON",0.246489,"OK"
2,"11316610","DJF",0.578812,"OK"
2,"11316610","MAM",0.379367,"OK"
2,"11316610","JJA",0.562785,"OK"
2,"11316610","Annual",0.683844,"OK"
3,"11316610","SON",0.46455,"OK"
3,"11316610","DJF",0.390122,"OK"
3,"11316610","MAM",0.446151,"OK"
3,"11316610","JJA",0.453228,"OK"
3,"11316610","Annual",0.749564,"OK"
1,"11316800","SON",NA,"nyr.Nevents.over.zero<5"
