"NPOT.per.yr","Site.name","Season","corr_spearman","Memo"
3,"12106700","JJA",NA,"nyr.Nevents.over.zero<5"
3,"12106700","Annual",0.718828,"OK"
1,"12108500","SON",0.447035,"OK"
1,"12108500","DJF",0.502634,"OK"
1,"12108500","MAM",0.253556,"OK"
1,"12108500","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12108500","Annual",0.638841,"OK"
2,"12108500","SON",0.319258,"OK"
2,"12108500","DJF",0.537755,"OK"
2,"12108500","MAM",0.447655,"OK"
2,"12108500","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12108500","Annual",0.508621,"OK"
3,"12108500","SON",0.36667,"OK"
3,"12108500","DJF",0.613977,"OK"
3,"12108500","MAM",0.570739,"OK"
3,"12108500","JJA",NA,"nyr.Nevents.over.zero<5"
3,"12108500","Annual",0.672509,"OK"
1,"12112600","SON",-0.037921,"OK"
1,"12112600","DJF",0.622356,"OK"
1,"12112600","MAM",0.27905,"OK"
1,"12112600","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12112600","Annual",0.687731,"OK"
2,"12112600","SON",0.535853,"OK"
2,"12112600","DJF",0.697569,"OK"
2,"12112600","MAM",0.394337,"OK"
2,"12112600","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12112600","Annual",0.782113,"OK"
3,"12112600","SON",0.333975,"OK"
3,"12112600","DJF",0.750311,"OK"
3,"12112600","MAM",0.517447,"OK"
3,"12112600","JJA",NA,"nyr.Nevents.over.zero<5"
3,"12112600","Annual",0.76314,"OK"
1,"12113000","SON",0.297569,"OK"
1,"12113000","DJF",0.477035,"OK"
1,"12113000","MAM",0.362099,"OK"
1,"12113000","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12113000","Annual",0.461212,"OK"
2,"12113000","SON",0.503521,"OK"
2,"12113000","DJF",0.567754,"OK"
2,"12113000","MAM",0.232447,"OK"
2,"12113000","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12113000","Annual",0.645132,"OK"
3,"12113000","SON",0.670995,"OK"
3,"12113000","DJF",0.524779,"OK"
3,"12113000","MAM",0.331946,"OK"
3,"12113000","JJA",NA,"nyr.Nevents.over.zero<5"
3,"12113000","Annual",0.687224,"OK"
1,"12114500","SON",0.385525,"OK"
1,"12114500","DJF",0.409731,"OK"
1,"12114500","MAM",0.358895,"OK"
1,"12114500","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12114500","Annual",0.509184,"OK"
2,"12114500","SON",0.564341,"OK"
2,"12114500","DJF",0.543203,"OK"
2,"12114500","MAM",0.281347,"OK"
2,"12114500","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12114500","Annual",0.712294,"OK"
3,"12114500","SON",0.454222,"OK"
3,"12114500","DJF",0.442402,"OK"
3,"12114500","MAM",0.40867,"OK"
3,"12114500","JJA",0.381201,"OK"
3,"12114500","Annual",0.629226,"OK"
1,"12115000","SON",0.370214,"OK"
1,"12115000","DJF",0.380435,"OK"
1,"12115000","MAM",0.362099,"OK"
1,"12115000","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12115000","Annual",0.466164,"OK"
2,"12115000","SON",0.535236,"OK"
2,"12115000","DJF",0.481575,"OK"
2,"12115000","MAM",0.140438,"OK"
2,"12115000","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12115000","Annual",0.542955,"OK"
3,"12115000","SON",0.498401,"OK"
3,"12115000","DJF",0.486553,"OK"
3,"12115000","MAM",0.456809,"OK"
3,"12115000","JJA",0.222958,"OK"
3,"12115000","Annual",0.57006,"OK"
1,"12115500","SON",0.431058,"OK"
1,"12115500","DJF",0.339477,"OK"
1,"12115500","MAM",0.394019,"OK"
1,"12115500","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12115500","Annual",0.381422,"OK"
2,"12115500","SON",0.471179,"OK"
2,"12115500","DJF",0.357395,"OK"
2,"12115500","MAM",0.315649,"OK"
2,"12115500","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12115500","Annual",0.586161,"OK"
3,"12115500","SON",0.549169,"OK"
3,"12115500","DJF",0.458219,"OK"
3,"12115500","MAM",0.229877,"OK"
3,"12115500","JJA",0.276279,"OK"
3,"12115500","Annual",0.597495,"OK"
1,"12115700","SON",0.439477,"OK"
1,"12115700","DJF",NA,"all.modeled.values.are.the.same"
1,"12115700","MAM",NA,"nyr.Nevents.over.zero<5"
1,"12115700","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12115700","Annual",-0.023797,"OK"
2,"12115700","SON",0.396752,"OK"
2,"12115700","DJF",0.111441,"OK"
2,"12115700","MAM",0.545905,"OK"
2,"12115700","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12115700","Annual",0.213568,"OK"
3,"12115700","SON",0.434375,"OK"
3,"12115700","DJF",0.505893,"OK"
3,"12115700","MAM",0.296384,"OK"
3,"12115700","JJA",NA,"nyr.Nevents.over.zero<5"
3,"12115700","Annual",0.370186,"OK"
1,"12116100","SON",NA,"nyr.Nevents.over.zero<5"
1,"12116100","DJF",0.439484,"OK"
1,"12116100","MAM",NA,"all.modeled.values.are.the.same"
1,"12116100","JJA",0.199616,"OK"
1,"12116100","Annual",0.366237,"OK"
2,"12116100","SON",0.631989,"OK"
2,"12116100","DJF",0.551709,"OK"
2,"12116100","MAM",NA,"all.modeled.values.are.the.same"
2,"12116100","JJA",0.27272,"OK"
2,"12116100","Annual",0.59182,"OK"
3,"12116100","SON",0.219939,"OK"
3,"12116100","DJF",0.219421,"OK"
3,"12116100","MAM",-0.453382,"OK"
3,"12116100","JJA",0.262363,"OK"
3,"12116100","Annual",0.2337,"OK"
1,"12116500","SON",0.436306,"OK"
1,"12116500","DJF",0.472535,"OK"
1,"12116500","MAM",0.171001,"OK"
1,"12116500","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12116500","Annual",0.5698,"OK"
2,"12116500","SON",0.409377,"OK"
2,"12116500","DJF",0.59362,"OK"
2,"12116500","MAM",0.376864,"OK"
2,"12116500","JJA",-0.073157,"OK"
2,"12116500","Annual",0.601067,"OK"
3,"12116500","SON",0.529233,"OK"
3,"12116500","DJF",0.661623,"OK"
3,"12116500","MAM",0.408026,"OK"
3,"12116500","JJA",0.596919,"OK"
3,"12116500","Annual",0.616668,"OK"
1,"12117000","SON",0.51029,"OK"
1,"12117000","DJF",0.430555,"OK"
1,"12117000","MAM",0.475986,"OK"
1,"12117000","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12117000","Annual",0.500615,"OK"
2,"12117000","SON",0.522228,"OK"
2,"12117000","DJF",0.515169,"OK"
2,"12117000","MAM",0.469057,"OK"
2,"12117000","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12117000","Annual",0.629056,"OK"
3,"12117000","SON",0.558512,"OK"
3,"12117000","DJF",0.689986,"OK"
3,"12117000","MAM",0.442947,"OK"
3,"12117000","JJA",NA,"all.modeled.values.are.the.same"
3,"12117000","Annual",0.631935,"OK"
1,"12117500","SON",0.632478,"OK"
1,"12117500","DJF",0.608875,"OK"
1,"12117500","MAM",0.478714,"OK"
1,"12117500","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12117500","Annual",0.636378,"OK"
2,"12117500","SON",0.503542,"OK"
2,"12117500","DJF",0.548367,"OK"
2,"12117500","MAM",0.366176,"OK"
2,"12117500","JJA",0.316827,"OK"
2,"12117500","Annual",0.708534,"OK"
3,"12117500","SON",0.492498,"OK"
3,"12117500","DJF",0.54502,"OK"
3,"12117500","MAM",0.492366,"OK"
3,"12117500","JJA",0.416953,"OK"
3,"12117500","Annual",0.670563,"OK"
1,"12117600","SON",NA,"all.modeled.values.are.the.same"
1,"12117600","DJF",0.590349,"OK"
1,"12117600","MAM",0.371391,"OK"
1,"12117600","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12117600","Annual",0.578853,"OK"
2,"12117600","SON",0.564412,"OK"
2,"12117600","DJF",0.59714,"OK"
2,"12117600","MAM",0.63546,"OK"
2,"12117600","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12117600","Annual",0.717852,"OK"
3,"12117600","SON",0.418068,"OK"
3,"12117600","DJF",0.687796,"OK"
3,"12117600","MAM",0.510298,"OK"
3,"12117600","JJA",NA,"nyr.Nevents.over.zero<5"
3,"12117600","Annual",0.823256,"OK"
1,"12119000","SON",0.471166,"OK"
1,"12119000","DJF",0.500668,"OK"
1,"12119000","MAM",0.447903,"OK"
1,"12119000","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12119000","Annual",0.62064,"OK"
2,"12119000","SON",0.561367,"OK"
2,"12119000","DJF",0.584516,"OK"
2,"12119000","MAM",0.506108,"OK"
2,"12119000","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12119000","Annual",0.694298,"OK"
3,"12119000","SON",0.554593,"OK"
3,"12119000","DJF",0.653298,"OK"
3,"12119000","MAM",0.528247,"OK"
3,"12119000","JJA",0.34094,"OK"
3,"12119000","Annual",0.743574,"OK"
1,"12120000","SON",0.046281,"OK"
1,"12120000","DJF",0.445801,"OK"
1,"12120000","MAM",0.438649,"OK"
1,"12120000","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12120000","Annual",0.44486,"OK"
2,"12120000","SON",0.572429,"OK"
2,"12120000","DJF",0.463177,"OK"
2,"12120000","MAM",0.330731,"OK"
2,"12120000","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12120000","Annual",0.552824,"OK"
3,"12120000","SON",0.563933,"OK"
3,"12120000","DJF",0.610607,"OK"
3,"12120000","MAM",0.575262,"OK"
3,"12120000","JJA",NA,"nyr.Nevents.over.zero<5"
3,"12120000","Annual",0.521257,"OK"
1,"12120600","SON",0.640723,"OK"
1,"12120600","DJF",0.349636,"OK"
1,"12120600","MAM",NA,"nyr.Nevents.over.zero<5"
1,"12120600","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12120600","Annual",0.520831,"OK"
2,"12120600","SON",0.430963,"OK"
2,"12120600","DJF",0.33613,"OK"
2,"12120600","MAM",0.467293,"OK"
2,"12120600","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12120600","Annual",0.631107,"OK"
3,"12120600","SON",0.409496,"OK"
3,"12120600","DJF",0.640193,"OK"
3,"12120600","MAM",0.5429,"OK"
3,"12120600","JJA",NA,"nyr.Nevents.over.zero<5"
3,"12120600","Annual",0.7759,"OK"
1,"12121600","SON",0.466564,"OK"
1,"12121600","DJF",0.441013,"OK"
1,"12121600","MAM",NA,"nyr.Nevents.over.zero<5"
1,"12121600","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12121600","Annual",0.5349,"OK"
2,"12121600","SON",0.339018,"OK"
2,"12121600","DJF",0.620886,"OK"
2,"12121600","MAM",0.488539,"OK"
2,"12121600","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12121600","Annual",0.634007,"OK"
3,"12121600","SON",0.335131,"OK"
3,"12121600","DJF",0.623611,"OK"
3,"12121600","MAM",0.554363,"OK"
3,"12121600","JJA",NA,"nyr.Nevents.over.zero<5"
3,"12121600","Annual",0.717144,"OK"
1,"12134500","SON",0.574501,"OK"
1,"12134500","DJF",0.230059,"OK"
1,"12134500","MAM",0.626075,"OK"
1,"12134500","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12134500","Annual",0.429783,"OK"
2,"12134500","SON",0.666187,"OK"
2,"12134500","DJF",0.362564,"OK"
2,"12134500","MAM",0.47815,"OK"
2,"12134500","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12134500","Annual",0.499427,"OK"
3,"12134500","SON",0.687192,"OK"
3,"12134500","DJF",0.409657,"OK"
3,"12134500","MAM",0.354715,"OK"
3,"12134500","JJA",0.620842,"OK"
3,"12134500","Annual",0.590972,"OK"
1,"12137290","SON",0.477352,"OK"
1,"12137290","DJF",0.471846,"OK"
1,"12137290","MAM",NA,"nyr.Nevents.over.zero<5"
1,"12137290","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12137290","Annual",0.469049,"OK"
2,"12137290","SON",0.607212,"OK"
2,"12137290","DJF",0.578651,"OK"
2,"12137290","MAM",0.574074,"OK"
2,"12137290","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12137290","Annual",0.751176,"OK"
3,"12137290","SON",0.344579,"OK"
3,"12137290","DJF",0.493858,"OK"
3,"12137290","MAM",0.610401,"OK"
3,"12137290","JJA",NA,"nyr.Nevents.over.zero<5"
3,"12137290","Annual",0.719994,"OK"
1,"12137800","SON",0.256387,"OK"
1,"12137800","DJF",NA,"all.modeled.values.are.the.same"
1,"12137800","MAM",NA,"nyr.Nevents.over.zero<5"
1,"12137800","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12137800","Annual",0.470835,"OK"
2,"12137800","SON",0.636767,"OK"
2,"12137800","DJF",0.299295,"OK"
2,"12137800","MAM",0.150221,"OK"
2,"12137800","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12137800","Annual",0.328593,"OK"
3,"12137800","SON",0.708124,"OK"
3,"12137800","DJF",0.617727,"OK"
3,"12137800","MAM",0.447402,"OK"
3,"12137800","JJA",NA,"nyr.Nevents.over.zero<5"
3,"12137800","Annual",0.632046,"OK"
1,"12138160","SON",0.310594,"OK"
1,"12138160","DJF",0.552905,"OK"
1,"12138160","MAM",NA,"nyr.Nevents.over.zero<5"
1,"12138160","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12138160","Annual",0.438171,"OK"
2,"12138160","SON",0.508271,"OK"
2,"12138160","DJF",0.659516,"OK"
2,"12138160","MAM",0.154705,"OK"
2,"12138160","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12138160","Annual",0.767757,"OK"
3,"12138160","SON",0.514844,"OK"
3,"12138160","DJF",0.747285,"OK"
3,"12138160","MAM",0.552131,"OK"
3,"12138160","JJA",NA,"nyr.Nevents.over.zero<5"
3,"12138160","Annual",0.705562,"OK"
1,"12141300","SON",0.324621,"OK"
1,"12141300","DJF",0.291167,"OK"
1,"12141300","MAM",NA,"nyr.Nevents.over.zero<5"
1,"12141300","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12141300","Annual",0.313999,"OK"
2,"12141300","SON",0.474769,"OK"
2,"12141300","DJF",0.440725,"OK"
2,"12141300","MAM",0.383275,"OK"
2,"12141300","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12141300","Annual",0.58227,"OK"
3,"12141300","SON",0.653362,"OK"
3,"12141300","DJF",0.520384,"OK"
3,"12141300","MAM",0.449883,"OK"
3,"12141300","JJA",0.331954,"OK"
3,"12141300","Annual",0.545784,"OK"
1,"12142000","SON",0.456461,"OK"
1,"12142000","DJF",0.330834,"OK"
1,"12142000","MAM",0.557436,"OK"
1,"12142000","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12142000","Annual",0.456793,"OK"
2,"12142000","SON",0.561454,"OK"
2,"12142000","DJF",0.413432,"OK"
2,"12142000","MAM",0.44924,"OK"
2,"12142000","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12142000","Annual",0.504182,"OK"
3,"12142000","SON",0.619315,"OK"
3,"12142000","DJF",0.483444,"OK"
3,"12142000","MAM",0.499628,"OK"
3,"12142000","JJA",NA,"all.modeled.values.are.the.same"
3,"12142000","Annual",0.531002,"OK"
1,"12143400","SON",0.359638,"OK"
1,"12143400","DJF",0.357181,"OK"
1,"12143400","MAM",0.616081,"OK"
1,"12143400","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12143400","Annual",0.345774,"OK"
2,"12143400","SON",0.45599,"OK"
2,"12143400","DJF",0.29841,"OK"
2,"12143400","MAM",0.422989,"OK"
2,"12143400","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12143400","Annual",0.557083,"OK"
3,"12143400","SON",0.367667,"OK"
3,"12143400","DJF",0.421896,"OK"
3,"12143400","MAM",0.310071,"OK"
3,"12143400","JJA",-0.066189,"OK"
3,"12143400","Annual",0.46122,"OK"
1,"12143600","SON",0.461893,"OK"
1,"12143600","DJF",NA,"all.modeled.values.are.the.same"
1,"12143600","MAM",NA,"nyr.Nevents.over.zero<5"
1,"12143600","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12143600","Annual",0.148376,"OK"
2,"12143600","SON",0.495026,"OK"
2,"12143600","DJF",0.388381,"OK"
2,"12143600","MAM",0.421523,"OK"
2,"12143600","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12143600","Annual",0.418904,"OK"
3,"12143600","SON",0.432542,"OK"
3,"12143600","DJF",0.498655,"OK"
3,"12143600","MAM",0.397765,"OK"
3,"12143600","JJA",NA,"nyr.Nevents.over.zero<5"
3,"12143600","Annual",0.517064,"OK"
1,"12143700","SON",NA,"nyr.Nevents.over.zero<5"
1,"12143700","DJF",0.438422,"OK"
1,"12143700","MAM",NA,"all.modeled.values.are.the.same"
1,"12143700","JJA",0.140444,"OK"
1,"12143700","Annual",0.112461,"OK"
2,"12143700","SON",NA,"nyr.Nevents.over.zero<5"
2,"12143700","DJF",0.442989,"OK"
2,"12143700","MAM",0.003057,"OK"
2,"12143700","JJA",NA,"all.modeled.values.are.the.same"
2,"12143700","Annual",0.270665,"OK"
1,"12143900","SON",NA,"nyr.Nevents.over.zero<5"
1,"12143900","DJF",0.317625,"OK"
1,"12143900","MAM",NA,"all.modeled.values.are.the.same"
1,"12143900","JJA",0.069864,"OK"
1,"12143900","Annual",0.312489,"OK"
2,"12143900","SON",NA,"nyr.Nevents.over.zero<5"
2,"12143900","DJF",0.372794,"OK"
2,"12143900","MAM",NA,"all.modeled.values.are.the.same"
2,"12143900","JJA",NA,"all.modeled.values.are.the.same"
2,"12143900","Annual",0.41051,"OK"
3,"12143900","SON",NA,"nyr.Nevents.over.zero<5"
3,"12143900","DJF",0.658137,"OK"
3,"12143900","MAM",0.264347,"OK"
3,"12143900","JJA",NA,"all.modeled.values.are.the.same"
3,"12143900","Annual",0.671851,"OK"
1,"12144000","SON",0.477144,"OK"
1,"12144000","DJF",0.34883,"OK"
1,"12144000","MAM",0.613572,"OK"
1,"12144000","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12144000","Annual",0.48556,"OK"
2,"12144000","SON",0.531251,"OK"
2,"12144000","DJF",0.374673,"OK"
2,"12144000","MAM",0.493612,"OK"
2,"12144000","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12144000","Annual",0.426711,"OK"
3,"12144000","SON",0.407974,"OK"
3,"12144000","DJF",0.523289,"OK"
3,"12144000","MAM",0.571186,"OK"
3,"12144000","JJA",0.209422,"OK"
3,"12144000","Annual",0.560011,"OK"
1,"12144500","SON",0.479881,"OK"
1,"12144500","DJF",0.269314,"OK"
1,"12144500","MAM",NA,"nyr.Nevents.over.zero<5"
1,"12144500","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12144500","Annual",0.467755,"OK"
2,"12144500","SON",0.41735,"OK"
2,"12144500","DJF",0.557962,"OK"
2,"12144500","MAM",0.355533,"OK"
2,"12144500","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12144500","Annual",0.576538,"OK"
3,"12144500","SON",0.676106,"OK"
3,"12144500","DJF",0.510903,"OK"
3,"12144500","MAM",0.480887,"OK"
3,"12144500","JJA",0.432784,"OK"
3,"12144500","Annual",0.608803,"OK"
1,"12145500","SON",0.412204,"OK"
1,"12145500","DJF",0.441854,"OK"
1,"12145500","MAM",0.278618,"OK"
1,"12145500","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12145500","Annual",0.514265,"OK"
2,"12145500","SON",0.181778,"OK"
2,"12145500","DJF",0.550128,"OK"
2,"12145500","MAM",0.542632,"OK"
2,"12145500","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12145500","Annual",0.710406,"OK"
3,"12145500","SON",0.382511,"OK"
3,"12145500","DJF",0.635459,"OK"
3,"12145500","MAM",0.659326,"OK"
3,"12145500","JJA",NA,"nyr.Nevents.over.zero<5"
3,"12145500","Annual",0.694298,"OK"
1,"12147500","SON",0.623414,"OK"
1,"12147500","DJF",0.208576,"OK"
1,"12147500","MAM",0.500234,"OK"
1,"12147500","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12147500","Annual",0.381127,"OK"
2,"12147500","SON",0.519944,"OK"
2,"12147500","DJF",0.400054,"OK"
2,"12147500","MAM",0.436865,"OK"
2,"12147500","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12147500","Annual",0.388076,"OK"
3,"12147500","SON",0.518878,"OK"
3,"12147500","DJF",0.529629,"OK"
3,"12147500","MAM",0.462234,"OK"
3,"12147500","JJA",NA,"nyr.Nevents.over.zero<5"
3,"12147500","Annual",0.55593,"OK"
1,"12147600","SON",0.537054,"OK"
1,"12147600","DJF",0.358431,"OK"
1,"12147600","MAM",NA,"nyr.Nevents.over.zero<5"
1,"12147600","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12147600","Annual",0.48295,"OK"
2,"12147600","SON",0.502218,"OK"
2,"12147600","DJF",0.449924,"OK"
2,"12147600","MAM",0.403938,"OK"
2,"12147600","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12147600","Annual",0.351794,"OK"
3,"12147600","SON",0.415237,"OK"
3,"12147600","DJF",0.375393,"OK"
3,"12147600","MAM",0.415024,"OK"
3,"12147600","JJA",NA,"nyr.Nevents.over.zero<5"
3,"12147600","Annual",0.335416,"OK"
1,"12148000","SON",0.711474,"OK"
1,"12148000","DJF",0.197539,"OK"
1,"12148000","MAM",0.237146,"OK"
1,"12148000","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12148000","Annual",0.286786,"OK"
2,"12148000","SON",0.660711,"OK"
2,"12148000","DJF",0.320108,"OK"
2,"12148000","MAM",0.356805,"OK"
2,"12148000","JJA",-0.047269,"OK"
2,"12148000","Annual",0.450729,"OK"
3,"12148000","SON",0.626307,"OK"
3,"12148000","DJF",0.464256,"OK"
3,"12148000","MAM",0.550875,"OK"
3,"12148000","JJA",0.216405,"OK"
3,"12148000","Annual",0.605976,"OK"
1,"12148300","SON",0.369292,"OK"
1,"12148300","DJF",0.467038,"OK"
1,"12148300","MAM",0.498117,"OK"
1,"12148300","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12148300","Annual",0.341812,"OK"
2,"12148300","SON",0.594188,"OK"
2,"12148300","DJF",0.647603,"OK"
2,"12148300","MAM",0.434971,"OK"
2,"12148300","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12148300","Annual",0.603868,"OK"
3,"12148300","SON",0.349002,"OK"
3,"12148300","DJF",0.530321,"OK"
3,"12148300","MAM",0.614493,"OK"
3,"12148300","JJA",-0.086003,"OK"
3,"12148300","Annual",0.570318,"OK"
1,"12148500","SON",0.62567,"OK"
1,"12148500","DJF",0.355556,"OK"
1,"12148500","MAM",0.471123,"OK"
1,"12148500","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12148500","Annual",0.481744,"OK"
2,"12148500","SON",0.438957,"OK"
2,"12148500","DJF",0.46322,"OK"
2,"12148500","MAM",0.338787,"OK"
2,"12148500","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12148500","Annual",0.526503,"OK"
3,"12148500","SON",0.547028,"OK"
3,"12148500","DJF",0.507773,"OK"
3,"12148500","MAM",0.47891,"OK"
3,"12148500","JJA",NA,"all.modeled.values.are.the.same"
3,"12148500","Annual",0.589982,"OK"
1,"12149000","SON",0.46999,"OK"
1,"12149000","DJF",0.31133,"OK"
1,"12149000","MAM",0.625956,"OK"
1,"12149000","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12149000","Annual",0.347452,"OK"
2,"12149000","SON",0.423331,"OK"
2,"12149000","DJF",0.423138,"OK"
2,"12149000","MAM",0.47695,"OK"
2,"12149000","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12149000","Annual",0.475084,"OK"
3,"12149000","SON",0.478288,"OK"
3,"12149000","DJF",0.480131,"OK"
3,"12149000","MAM",0.409534,"OK"
3,"12149000","JJA",0.362099,"OK"
3,"12149000","Annual",0.583396,"OK"
1,"12150800","SON",0.616312,"OK"
1,"12150800","DJF",0.40663,"OK"
1,"12150800","MAM",NA,"nyr.Nevents.over.zero<5"
1,"12150800","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12150800","Annual",0.450135,"OK"
2,"12150800","SON",0.497175,"OK"
2,"12150800","DJF",0.384808,"OK"
2,"12150800","MAM",0.424982,"OK"
2,"12150800","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12150800","Annual",0.409989,"OK"
3,"12150800","SON",0.54227,"OK"
3,"12150800","DJF",0.559343,"OK"
3,"12150800","MAM",0.481711,"OK"
3,"12150800","JJA",0.390255,"OK"
3,"12150800","Annual",0.667525,"OK"
1,"12155300","SON",0.069752,"OK"
1,"12155300","DJF",0.27693,"OK"
1,"12155300","MAM",NA,"nyr.Nevents.over.zero<5"
1,"12155300","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12155300","Annual",0.244914,"OK"
2,"12155300","SON",0.380363,"OK"
2,"12155300","DJF",0.408126,"OK"
2,"12155300","MAM",0.371391,"OK"
2,"12155300","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12155300","Annual",0.328387,"OK"
3,"12155300","SON",0.346455,"OK"
3,"12155300","DJF",0.665838,"OK"
3,"12155300","MAM",0.651851,"OK"
3,"12155300","JJA",NA,"nyr.Nevents.over.zero<5"
3,"12155300","Annual",0.73923,"OK"
1,"12167000","SON",0.428978,"OK"
1,"12167000","DJF",0.452029,"OK"
1,"12167000","MAM",NA,"all.modeled.values.are.the.same"
1,"12167000","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12167000","Annual",0.309589,"OK"
2,"12167000","SON",0.431478,"OK"
2,"12167000","DJF",0.466741,"OK"
2,"12167000","MAM",0.475601,"OK"
2,"12167000","JJA",NA,"nyr.Nevents.over.zero<5"
2,"12167000","Annual",0.472428,"OK"
3,"12167000","SON",0.534753,"OK"
3,"12167000","DJF",0.654931,"OK"
3,"12167000","MAM",0.542361,"OK"
3,"12167000","JJA",NA,"nyr.Nevents.over.zero<5"
3,"12167000","Annual",0.676512,"OK"
1,"12175500","SON",0.412562,"OK"
1,"12175500","DJF",NA,"all.modeled.values.are.the.same"
1,"12175500","MAM",NA,"all.modeled.values.are.the.same"
1,"12175500","JJA",0.500333,"OK"
1,"12175500","Annual",0.418994,"OK"
2,"12175500","SON",0.446061,"OK"
2,"12175500","DJF",NA,"all.modeled.values.are.the.same"
2,"12175500","MAM",0.195296,"OK"
2,"12175500","JJA",0.494471,"OK"
2,"12175500","Annual",0.421205,"OK"
3,"12175500","SON",0.648829,"OK"
3,"12175500","DJF",0.106962,"OK"
3,"12175500","MAM",NA,"all.modeled.values.are.the.same"
3,"12175500","JJA",0.52223,"OK"
3,"12175500","Annual",0.573026,"OK"
1,"12178000","SON",0.527707,"OK"
1,"12178000","DJF",0.145454,"OK"
1,"12178000","MAM",NA,"nyr.Nevents.over.zero<5"
1,"12178000","JJA",0.544481,"OK"
1,"12178000","Annual",0.486679,"OK"
2,"12178000","SON",0.457112,"OK"
2,"12178000","DJF",-0.005699,"OK"
2,"12178000","MAM",0.434945,"OK"
2,"12178000","JJA",0.519871,"OK"
2,"12178000","Annual",0.621,"OK"
3,"12178000","SON",0.550876,"OK"
3,"12178000","DJF",-0.765141,"OK"
3,"12178000","MAM",0.500395,"OK"
3,"12178000","JJA",0.601848,"OK"
3,"12178000","Annual",0.654339,"OK"
1,"12178100","SON",0.451065,"OK"
1,"12178100","DJF",0.495791,"OK"
1,"12178100","MAM",NA,"all.modeled.values.are.the.same"
1,"12178100","JJA",NA,"nyr.Nevents.over.zero<5"
1,"12178100","Annual",0.338448,"OK"
2,"12178100","SON",0.498534,"OK"
2,"12178100","DJF",0.237249,"OK"
2,"12178100","MAM",0.037277,"OK"
2,"12178100","JJA",0.414019,"OK"
