"NPOT.per.yr","Site.name","SON","DJF","MAM","JJA"
2,"13316500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
2,"13317000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
2,"13331500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
2,"13333000","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"13334300","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"13335050","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
2,"13336500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
2,"13337000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
2,"13338500","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"13339500","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"13340000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
2,"13340600","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"13341050","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"13342450","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
2,"13342500","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"13344500","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"13345000","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
2,"13346800","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
2,"13351000","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
2,"14013000","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"14015000","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
2,"14018500","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
2,"14020000","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"14020300","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
2,"14033500","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"14034470","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"14034500","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"14038530","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"14044000","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"14046000","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"14046500","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"14048000","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"14076500","OK","OK","OK","OK"
2,"14087400","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
2,"14091500","OK","OK","OK","OK"
2,"14092500","OK","OK","OK","OK"
2,"14092750","OK","OK","OK","OK"
2,"14096850","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
2,"14097100","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
2,"14103000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14105700","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"14107000","OK","OK","OK","OK"
2,"14113000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14120000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14123500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14137000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14138720","OK","OK","OK","OK"
2,"14138800","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14138850","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14138870","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14138900","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14139800","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14140000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14140001","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14141500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14142500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14145500","OK","OK","OK","OK"
2,"14148000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14150000","OK","OK","OK","OK"
2,"14151000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14152000","OK","OK","OK","OK"
2,"14153500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14154500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14155500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14157500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14158500","OK","OK","OK","OK"
2,"14158790","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14158850","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14159500","OK","OK","OK","OK"
2,"14161500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14162200","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14162500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14163150","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14163900","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14165000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14166000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14166500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14169000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14170000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14174000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14178000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14181500","OK","OK","OK","OK"
2,"14182500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14183000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14185000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14185900","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14187000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14187200","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14187500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14189000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14190500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14191000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14203500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14206900","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14207500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14208700","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14209000","OK","OK","OK","OK"
2,"14209500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14210000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14211500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14211550","OK","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5"
2,"14211720","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14216500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14219800","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14220500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14222500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14226500","OK","OK","OK","OK"
2,"14233500","OK","OK","OK","OK"
2,"14236200","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14238000","OK","OK","OK","OK"
2,"14242580","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14246900","nyr.Nevents.over.zero<5","OK","OK","OK"
2,"14301000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14301500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14303200","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14305500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14306340","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14306500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14307620","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14308000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14308990","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14309000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14309500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14310000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14312000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14313500","OK","OK","OK","OK"
2,"14314500","OK","OK","OK","OK"
2,"14316500","OK","OK","OK","OK"
2,"14316700","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14318000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14319500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14321000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14325000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14330000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14332000","OK","OK","OK","OK"
2,"14337500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14338000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14339000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14354200","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
2,"14357500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14359000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14361500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14362000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14362250","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
2,"14366000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14369500","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14372300","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14377100","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"14400000","OK","OK","OK","nyr.Nevents.over.zero<5"
2,"393109104464500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
2,"401723105400000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
2,"401733105392404","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
3,"01010000","OK","OK","OK","OK"
3,"01010070","OK","nyr.Nevents.over.zero<5","OK","OK"
3,"01010500","OK","OK","OK","OK"
3,"01011000","OK","OK","OK","OK"
3,"01013500","OK","OK","OK","OK"
3,"01014000","OK","OK","OK","OK"
3,"01015800","OK","OK","OK","OK"
3,"01017000","OK","OK","OK","OK"
3,"01018500","OK","OK","OK","OK"
3,"01019000","OK","OK","OK","OK"
3,"01021000","OK","OK","OK","OK"
3,"01022500","OK","OK","OK","OK"
3,"01030500","OK","OK","OK","OK"
3,"01031500","OK","OK","OK","OK"
3,"01034000","OK","OK","OK","OK"
3,"01034500","OK","OK","OK","OK"
3,"01038000","OK","OK","OK","OK"
3,"01042500","OK","OK","OK","OK"
3,"01046500","OK","OK","OK","OK"
3,"01047000","OK","OK","OK","OK"
3,"01048000","OK","OK","OK","OK"
3,"01049000","OK","OK","OK","OK"
3,"01049265","OK","OK","OK","OK"
3,"01049500","OK","OK","OK","OK"
3,"01052500","OK","OK","OK","OK"
3,"01053500","OK","OK","OK","OK"
3,"01054000","OK","OK","OK","OK"
3,"01054200","OK","OK","OK","OK"
3,"01054500","OK","OK","OK","OK"
3,"01055000","OK","OK","OK","OK"
3,"01055500","OK","OK","OK","OK"
3,"01057000","OK","OK","OK","OK"
3,"01059000","OK","OK","OK","OK"
3,"01064500","OK","OK","OK","OK"
3,"01066000","OK","OK","OK","OK"
3,"01073000","OK","OK","OK","OK"
3,"01073500","OK","OK","OK","OK"
3,"01076500","OK","OK","OK","OK"
3,"01078000","OK","OK","OK","OK"
3,"01081000","OK","OK","OK","OK"
3,"01089100","OK","OK","OK","OK"
3,"01092000","OK","OK","OK","OK"
3,"01094400","OK","OK","OK","OK"
3,"01094500","OK","OK","OK","OK"
3,"01096000","OK","OK","OK","OK"
3,"01096500","OK","OK","OK","OK"
3,"010965852","OK","OK","OK","OK"
3,"01097000","OK","OK","OK","OK"
3,"01097300","OK","OK","OK","OK"
3,"01098530","OK","OK","OK","OK"
3,"01099500","OK","OK","OK","OK"
3,"01100000","OK","OK","OK","OK"
3,"01100600","OK","OK","OK","OK"
3,"01101000","OK","OK","OK","OK"
3,"01101500","OK","OK","OK","OK"
3,"01102000","OK","OK","OK","OK"
3,"01102500","OK","OK","OK","OK"
3,"01103500","OK","OK","OK","OK"
3,"01104000","OK","OK","OK","OK"
3,"01104200","OK","OK","OK","OK"
3,"01104500","OK","OK","OK","OK"
3,"01105000","OK","OK","OK","OK"
3,"01105500","OK","OK","OK","OK"
3,"01105600","OK","OK","OK","OK"
3,"01105730","OK","OK","OK","OK"
3,"01105870","OK","OK","OK","OK"
3,"011058837","OK","OK","OK","OK"
3,"01109000","OK","OK","OK","OK"
3,"01109060","OK","OK","OK","OK"
3,"01109070","OK","OK","OK","OK"
3,"01109403","OK","OK","OK","OK"
3,"01110000","OK","OK","OK","OK"
3,"01111300","OK","OK","OK","OK"
3,"01111500","OK","OK","OK","OK"
3,"01112500","OK","OK","OK","OK"
3,"01114000","OK","OK","OK","OK"
3,"01114500","OK","OK","OK","OK"
3,"01116000","OK","OK","OK","OK"
3,"01116500","OK","OK","OK","OK"
3,"01117000","OK","OK","OK","OK"
3,"01117350","OK","OK","OK","OK"
3,"01117420","OK","OK","OK","OK"
3,"01117468","OK","OK","OK","OK"
3,"01117500","OK","OK","OK","OK"
3,"01117800","OK","OK","OK","OK"
3,"01118000","OK","OK","OK","OK"
3,"01118300","OK","OK","OK","OK"
3,"01118500","OK","OK","OK","OK"
3,"01119500","OK","OK","OK","OK"
3,"01121000","OK","OK","OK","OK"
3,"01122000","OK","OK","OK","OK"
3,"01122500","OK","OK","OK","OK"
3,"01123000","OK","OK","OK","OK"
3,"01124000","OK","OK","OK","OK"
3,"01124151","OK","OK","OK","OK"
3,"01127000","OK","OK","OK","OK"
3,"01127500","OK","OK","OK","OK"
3,"01129200","OK","OK","OK","OK"
3,"01129500","OK","OK","OK","OK"
3,"01130000","OK","OK","OK","OK"
3,"01131500","OK","OK","OK","OK"
3,"01134500","OK","OK","OK","OK"
3,"01135150","OK","OK","OK","OK"
3,"01135300","OK","OK","OK","OK"
3,"01135500","OK","OK","OK","OK"
3,"01137500","OK","OK","OK","OK"
3,"01138500","OK","OK","OK","OK"
3,"01139000","OK","OK","OK","OK"
3,"01139800","OK","OK","OK","OK"
3,"01142500","OK","OK","OK","OK"
3,"01144000","OK","OK","OK","OK"
3,"01144500","OK","OK","OK","OK"
3,"01150900","OK","OK","OK","OK"
3,"01151500","OK","OK","OK","OK"
3,"01152500","OK","OK","OK","OK"
3,"01153550","OK","OK","OK","OK"
3,"01154500","OK","OK","OK","OK"
3,"01155500","OK","OK","OK","OK"
3,"01158000","OK","OK","OK","OK"
3,"01161000","OK","OK","OK","OK"
3,"01162000","OK","OK","OK","OK"
3,"01162500","OK","OK","OK","OK"
3,"01163200","OK","OK","OK","OK"
3,"01166500","OK","OK","OK","OK"
3,"01168500","OK","OK","OK","OK"
3,"01169000","OK","OK","OK","OK"
3,"01169900","OK","OK","OK","OK"
3,"01170000","OK","OK","OK","OK"
3,"01170100","OK","OK","OK","OK"
3,"01170500","OK","OK","OK","OK"
3,"01171500","OK","OK","OK","OK"
3,"01172500","OK","OK","OK","OK"
3,"01173000","OK","OK","OK","OK"
3,"01173500","OK","OK","OK","OK"
3,"01174500","OK","OK","OK","OK"
3,"01175500","OK","OK","OK","OK"
3,"01175670","OK","OK","OK","OK"
3,"01176000","OK","OK","OK","OK"
3,"01177000","OK","OK","OK","OK"
3,"01179500","OK","OK","OK","OK"
3,"01181000","OK","OK","OK","OK"
3,"01183500","OK","OK","OK","OK"
3,"01184000","OK","OK","OK","OK"
3,"01184100","OK","OK","OK","OK"
3,"01184490","OK","OK","OK","OK"
3,"01185500","OK","OK","OK","OK"
3,"01186000","OK","OK","OK","OK"
3,"01186500","OK","OK","OK","OK"
3,"01187300","OK","OK","OK","OK"
3,"01188000","OK","OK","OK","OK"
3,"01188090","OK","OK","OK","OK"
3,"01189000","OK","OK","OK","OK"
3,"01189995","OK","OK","OK","OK"
3,"01192500","OK","OK","OK","OK"
3,"01192883","OK","OK","OK","OK"
3,"01193500","OK","OK","OK","OK"
3,"01195100","OK","OK","OK","OK"
3,"01195490","OK","OK","OK","OK"
3,"01196500","OK","OK","OK","OK"
3,"01196620","OK","OK","OK","OK"
3,"01197000","OK","OK","OK","OK"
3,"01197500","OK","OK","OK","OK"
3,"01199000","OK","OK","OK","OK"
3,"01199050","OK","OK","OK","OK"
3,"01200000","OK","OK","OK","OK"
3,"01200500","OK","OK","OK","OK"
3,"01204000","OK","OK","OK","OK"
3,"01205500","OK","OK","OK","OK"
3,"01206900","OK","OK","OK","OK"
3,"01208500","OK","OK","OK","OK"
3,"01208873","OK","OK","OK","OK"
3,"01208925","OK","OK","OK","OK"
3,"01208950","OK","OK","OK","OK"
3,"01208990","OK","OK","OK","OK"
3,"01209700","OK","OK","OK","OK"
3,"01303000","OK","OK","OK","OK"
3,"01303500","OK","OK","OK","OK"
3,"01304000","OK","OK","OK","OK"
3,"01304500","OK","OK","OK","OK"
3,"01305000","OK","OK","OK","OK"
3,"01305500","OK","OK","OK","OK"
3,"01306440","OK","OK","OK","OK"
3,"01306460","OK","OK","OK","OK"
3,"01306495","OK","OK","OK","OK"
3,"01306499","OK","OK","OK","OK"
3,"01306500","OK","OK","OK","OK"
3,"01308000","OK","OK","OK","OK"
3,"01308500","OK","OK","OK","OK"
3,"01309500","OK","OK","OK","OK"
3,"01309950","OK","OK","OK","OK"
3,"01309990","OK","OK","OK","OK"
3,"01310000","OK","OK","OK","OK"
3,"01310500","OK","OK","OK","OK"
3,"01311500","OK","OK","OK","OK"
3,"01315000","OK","OK","OK","OK"
3,"01315500","OK","OK","OK","OK"
3,"01318500","OK","OK","OK","OK"
3,"01321000","OK","OK","OK","OK"
3,"01325000","OK","OK","OK","OK"
3,"01327750","OK","OK","OK","OK"
3,"01330000","OK","OK","OK","OK"
3,"01331095","OK","OK","OK","OK"
3,"01331500","OK","OK","OK","OK"
3,"01332500","OK","OK","OK","OK"
3,"01333000","OK","OK","OK","OK"
3,"01334000","OK","OK","OK","OK"
3,"01334500","OK","OK","OK","OK"
3,"01335754","OK","OK","OK","OK"
3,"01336000","OK","OK","OK","OK"
3,"01346000","OK","OK","OK","OK"
3,"01347000","OK","OK","OK","OK"
3,"01350000","OK","OK","OK","OK"
3,"01350080","OK","OK","OK","OK"
3,"01350120","OK","OK","OK","OK"
3,"01350140","OK","OK","OK","OK"
3,"01350180","OK","OK","OK","OK"
3,"01350355","OK","OK","OK","OK"
3,"01351500","OK","OK","OK","OK"
3,"01357500","OK","OK","OK","OK"
3,"01358000","OK","OK","OK","OK"
3,"01360640","OK","OK","OK","OK"
3,"01362200","OK","OK","OK","OK"
3,"01362500","OK","OK","OK","OK"
3,"01364500","OK","OK","OK","OK"
3,"01365000","OK","OK","OK","OK"
3,"01367500","OK","OK","OK","OK"
3,"01371500","OK","OK","OK","OK"
3,"01372500","OK","OK","OK","OK"
3,"01375000","OK","OK","OK","OK"
3,"01376800","OK","OK","OK","OK"
3,"01377000","OK","OK","OK","OK"
3,"01377500","OK","OK","OK","OK"
3,"01378500","OK","OK","OK","OK"
3,"01379000","OK","OK","OK","OK"
3,"01379500","OK","OK","OK","OK"
3,"01379530","OK","OK","OK","OK"
3,"01379773","OK","OK","OK","OK"
3,"01379780","OK","OK","OK","OK"
3,"01380450","OK","OK","OK","OK"
3,"01381000","OK","OK","OK","OK"
3,"01381500","OK","OK","OK","OK"
3,"01381900","OK","OK","OK","OK"
3,"01382500","OK","OK","OK","OK"
3,"01383500","OK","OK","OK","OK"
3,"01384500","OK","OK","OK","OK"
3,"01387000","OK","OK","OK","OK"
3,"01387400","OK","OK","OK","OK"
3,"01387420","OK","OK","OK","OK"
3,"01387450","OK","OK","OK","OK"
3,"01387500","OK","OK","OK","OK"
3,"01388000","OK","OK","OK","OK"
3,"01388500","OK","OK","OK","OK"
3,"01389500","OK","OK","OK","OK"
3,"01390500","OK","OK","OK","OK"
3,"01391000","OK","OK","OK","OK"
3,"01391500","OK","OK","OK","OK"
3,"01393450","OK","OK","OK","OK"
3,"01394500","OK","OK","OK","OK"
3,"01395000","OK","OK","OK","OK"
3,"01396500","OK","OK","OK","OK"
3,"01396582","OK","OK","OK","OK"
3,"01396660","OK","OK","OK","OK"
3,"01396800","OK","OK","OK","OK"
3,"01397000","OK","OK","OK","OK"
3,"01398000","OK","OK","OK","OK"
3,"01398500","OK","OK","OK","OK"
3,"01399500","OK","OK","OK","OK"
3,"01399670","OK","OK","OK","OK"
3,"01400000","OK","OK","OK","OK"
3,"01400500","OK","OK","OK","OK"
3,"01401000","OK","OK","OK","OK"
3,"01401650","OK","OK","OK","OK"
3,"01402000","OK","OK","OK","OK"
3,"01403060","OK","OK","OK","OK"
3,"01403150","OK","OK","OK","OK"
3,"01403400","OK","OK","OK","OK"
3,"01403540","OK","OK","OK","OK"
3,"01405030","OK","OK","OK","OK"
3,"01405400","OK","OK","OK","OK"
3,"01407500","OK","OK","OK","OK"
3,"01407705","OK","OK","OK","OK"
3,"01407760","OK","OK","OK","OK"
3,"01408000","OK","OK","OK","OK"
3,"01408029","OK","OK","OK","OK"
3,"01408120","OK","OK","OK","OK"
3,"01408500","OK","OK","OK","OK"
3,"01409400","OK","OK","OK","OK"
3,"01410000","OK","OK","OK","OK"
3,"01410150","OK","OK","OK","OK"
3,"01411000","OK","OK","OK","OK"
3,"01411300","OK","OK","OK","OK"
3,"01411500","OK","OK","OK","OK"
3,"01413500","OK","OK","OK","OK"
3,"01414500","OK","OK","OK","OK"
3,"01415000","OK","OK","OK","OK"
3,"01417000","OK","OK","OK","OK"
3,"01417500","OK","OK","OK","OK"
3,"01420500","OK","OK","OK","OK"
3,"01421000","OK","OK","OK","OK"
3,"01423000","OK","OK","OK","OK"
3,"01425000","OK","OK","OK","OK"
3,"01426500","OK","OK","OK","OK"
3,"01427510","OK","OK","OK","OK"
3,"01428500","OK","OK","OK","OK"
3,"01428750","OK","OK","OK","OK"
3,"01429000","OK","OK","OK","OK"
3,"01429500","OK","OK","OK","OK"
3,"01430000","OK","OK","OK","OK"
3,"01431500","OK","OK","OK","OK"
3,"01434000","OK","OK","OK","OK"
3,"01434017","OK","OK","OK","OK"
3,"01434025","OK","OK","OK","OK"
3,"01434498","OK","OK","OK","OK"
3,"01435000","OK","OK","OK","OK"
3,"01436000","OK","OK","OK","OK"
3,"01436690","OK","OK","OK","OK"
3,"01437500","OK","OK","OK","OK"
3,"01438500","OK","OK","OK","OK"
3,"01439500","OK","OK","OK","OK"
3,"01440000","OK","OK","OK","OK"
3,"01440400","OK","OK","OK","OK"
3,"01442500","OK","OK","OK","OK"
3,"01443280","OK","OK","OK","OK"
3,"01443500","OK","OK","OK","OK"
3,"01443900","OK","OK","OK","OK"
3,"01445500","OK","OK","OK","OK"
3,"01446500","OK","OK","OK","OK"
3,"01447500","OK","OK","OK","OK"
3,"01447680","OK","OK","OK","OK"
3,"01447720","OK","OK","OK","OK"
3,"01447800","OK","OK","OK","OK"
3,"01449000","OK","OK","OK","OK"
3,"01449360","OK","OK","OK","OK"
3,"01449800","OK","OK","OK","OK"
3,"01450500","OK","OK","OK","OK"
3,"01451000","OK","OK","OK","OK"
3,"01451500","OK","OK","OK","OK"
3,"01451650","OK","OK","OK","OK"
3,"01451800","OK","OK","OK","OK"
3,"01452000","OK","OK","OK","OK"
3,"01452500","OK","OK","OK","OK"
3,"01453000","OK","OK","OK","OK"
3,"01457000","OK","OK","OK","OK"
3,"01459500","OK","OK","OK","OK"
3,"01463500","OK","OK","OK","OK"
3,"01464000","OK","OK","OK","OK"
3,"01464500","OK","OK","OK","OK"
3,"01464645","OK","OK","OK","OK"
3,"01464720","OK","OK","OK","OK"
3,"01465798","OK","OK","OK","OK"
3,"01466500","OK","OK","OK","OK"
3,"01467000","OK","OK","OK","OK"
3,"01467048","OK","OK","OK","OK"
3,"01467081","OK","OK","OK","OK"
3,"01467150","OK","OK","OK","OK"
3,"01468500","OK","OK","OK","OK"
3,"01469500","OK","OK","OK","OK"
3,"01470500","OK","OK","OK","OK"
3,"01470779","OK","OK","OK","OK"
3,"01470960","OK","OK","OK","OK"
3,"01471000","OK","OK","OK","OK"
3,"01471510","OK","OK","OK","OK"
3,"01472000","OK","OK","OK","OK"
3,"01472157","OK","OK","OK","OK"
3,"01472198","OK","OK","OK","OK"
3,"01472199","OK","OK","OK","OK"
3,"01472620","OK","OK","OK","OK"
3,"01472810","OK","OK","OK","OK"
3,"01473000","OK","OK","OK","OK"
3,"01473169","OK","OK","OK","OK"
3,"01474000","OK","OK","OK","OK"
3,"01474500","OK","OK","OK","OK"
3,"01475850","OK","OK","OK","OK"
3,"01476480","OK","OK","OK","OK"
3,"01477000","OK","OK","OK","OK"
3,"01477120","OK","OK","OK","OK"
3,"01477800","OK","OK","OK","OK"
3,"01478000","OK","OK","OK","OK"
3,"01479000","OK","OK","OK","OK"
3,"01479820","OK","OK","OK","OK"
3,"01480000","OK","OK","OK","OK"
3,"01480015","OK","OK","OK","OK"
3,"01480300","OK","OK","OK","OK"
3,"01480500","OK","OK","OK","OK"
3,"01480617","OK","OK","OK","OK"
3,"01480675","OK","OK","OK","OK"
3,"01480685","OK","OK","OK","OK"
3,"01480700","OK","OK","OK","OK"
3,"01480870","OK","OK","OK","OK"
3,"01481000","OK","OK","OK","OK"
3,"01481500","OK","OK","OK","OK"
3,"01483200","OK","OK","OK","OK"
3,"01483700","OK","OK","OK","OK"
3,"01484100","OK","OK","OK","OK"
3,"01484525","OK","OK","OK","OK"
3,"01485000","OK","OK","OK","OK"
3,"01485500","OK","OK","OK","OK"
3,"01486000","OK","OK","OK","OK"
3,"01487000","OK","OK","OK","OK"
3,"01488500","OK","OK","OK","OK"
3,"01491000","OK","OK","OK","OK"
3,"01493000","OK","OK","OK","OK"
3,"01493500","OK","OK","OK","OK"
3,"01495000","OK","OK","OK","OK"
3,"01500000","OK","OK","OK","OK"
3,"01502500","OK","OK","OK","OK"
3,"01503000","OK","OK","OK","OK"
3,"01505000","OK","OK","OK","OK"
3,"01509000","OK","OK","OK","OK"
3,"01510000","OK","OK","OK","OK"
3,"01512500","OK","OK","OK","OK"
3,"01515000","OK","OK","OK","OK"
3,"01516350","OK","OK","OK","OK"
3,"01516500","OK","OK","OK","OK"
3,"01518000","OK","OK","OK","OK"
3,"01518700","OK","OK","OK","OK"
3,"01518862","OK","OK","OK","OK"
3,"01520000","OK","OK","OK","OK"
3,"01521500","OK","OK","OK","OK"
3,"01523500","OK","OK","OK","OK"
3,"01524500","OK","OK","OK","OK"
3,"01526500","OK","OK","OK","OK"
3,"01529500","OK","OK","OK","OK"
3,"01529950","OK","OK","OK","OK"
3,"01531000","OK","OK","OK","OK"
3,"01531500","OK","OK","OK","OK"
3,"01532000","OK","OK","OK","OK"
3,"01533400","OK","OK","OK","OK"
3,"01534000","OK","OK","OK","OK"
3,"01534300","OK","OK","OK","OK"
3,"01534500","OK","OK","OK","OK"
3,"01536000","OK","OK","OK","OK"
3,"01536500","OK","OK","OK","OK"
3,"01538000","OK","OK","OK","OK"
3,"01539000","OK","OK","OK","OK"
3,"01540500","OK","OK","OK","OK"
3,"01541000","OK","OK","OK","OK"
3,"01541200","OK","OK","OK","OK"
3,"01541303","OK","OK","OK","OK"
3,"01541500","OK","OK","OK","OK"
3,"01542810","OK","OK","OK","OK"
3,"01543000","OK","OK","OK","OK"
3,"01543500","OK","OK","OK","OK"
3,"01544000","OK","OK","OK","OK"
